"LONG_SCHOOL_YEAR","SCHOOL_DISTRCT_CD","SCHOOL_DSTRCT_NM","INSTN_NUMBER","INSTN_NAME","SUBGRP_DESC","TEST_CMPNT_TYP_CD","NATIONAL_NUM_TESTED_CNT","STATE_NUM_TESTED_CNT","DSTRCT_NUM_TESTED_CNT","INSTN_NUM_TESTED_CNT","NATIONAL_AVG_SCORE_VAL","STATE_AVG_SCORE_VAL","DSTRCT_AVG_SCORE_VAL","INSTN_AVG_SCORE_VAL"
"2019-20","710","Paulding County","0109","North Paulding High School","All Students","Mathematics",1670497,26810,"420","135",20.4,20.2,19.4,20.3
"2019-20","710","Paulding County","0109","North Paulding High School","All Students","Science",1670497,26810,"420","135",20.6,20.8,20.1,21
"2019-20","625","Savannah-Chatham County","0117","New Hampstead High School","All Students","Reading",1670497,26810,"261","19",21.2,21.6,20.3,17.7
"2019-20","618","Butts County","0190","Jackson High School","All Students","English",1670497,26811,"52","52",19.7,20.2,17.2,17.2
"2019-20","618","Butts County","0190","Jackson High School","All Students","Mathematics",1670497,26810,"52","52",20.4,20.2,17.8,17.8
"2019-20","618","Butts County","0190","Jackson High School","All Students","Science",1670497,26810,"52","52",20.6,20.8,18.8,18.8
"2019-20","633","Cobb County","1064","McEachern High School","All Students","Science",1670497,26810,"2143","128",20.6,20.8,22.2,19.5
"2019-20","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Reading",1670497,26810,"218","74",21.2,21.6,20.5,22.1
"2019-20","755","Whitfield County","0175","Northwest Whitfield County High School","All Students","Writing Subscore",678906,5089,"38","TFS",6.4,6.8,6.7,
"2019-20","667","Gwinnett County","5550","Duluth High School","All Students","Writing Subscore",678906,5089,"612","34",6.4,6.8,7.3,7
"2019-20","623","Catoosa County","0109","Heritage High School","All Students","English",1670497,26811,"267","115",19.7,20.2,19.1,20
"2019-20","649","Early County","2050","Early County High School","All Students","Mathematics",1670497,26810,"47","47",20.4,20.2,17.1,17.1
"2019-20","703","Montgomery County","0201","Montgomery County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","706","Muscogee County","0378","Spencer High School","All Students","Writing Subscore",678906,5089,"135","11",6.4,6.8,6.5,6.6
"2019-20","706","Muscogee County","0378","Spencer High School","All Students","Composite",1670497,26811,"603","50",20.6,20.8,19.2,15.2
"2019-20","655","Fannin County","0176","Fannin County High School","All Students","Composite",1670497,26811,"32","32",20.6,20.8,21.6,21.6
"2019-20","720","Randolph County","0201","Randolph Clay High School","All Students","Composite",1670497,26811,"TFS","TFS",20.6,20.8,,
"2019-20","763","Bremen City","0201","Bremen High School","All Students","Reading",1670497,26810,"55","55",21.2,21.6,24.2,24.2
"2019-20","631","Clayton County","0290","Mount Zion High School","All Students","Writing Subscore",678906,5089,"204","15",6.4,6.8,6.5,5.9
"2019-20","667","Gwinnett County","0176","Parkview High School","All Students","Science",1670497,26810,"2785","187",20.6,20.8,22.4,23.4
"2019-20","660","Fulton County","3066","Riverwood International Charter School","All Students","Science",1670497,26810,"2071","123",20.6,20.8,23.1,23.2
"2019-20","667","Gwinnett County","1050","Berkmar High School","All Students","English",1670497,26811,"2785","93",19.7,20.2,21.8,19.7
"2019-20","669","Hall County","0105","Lanier College and Career Academy","All Students","Science",1670497,26810,"252","TFS",20.6,20.8,21.3,
"2019-20","669","Hall County","0105","Lanier College and Career Academy","All Students","English",1670497,26811,"252","TFS",19.7,20.2,20.3,
"2019-20","734","Telfair County","0201","Telfair County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","710","Paulding County","2552","Paulding County High School","All Students","Science",1670497,26810,"420","58",20.6,20.8,20.1,21.3
"2019-20","674","Heard County","0110","Heard County High School","All Students","English",1670497,26811,"38","38",19.7,20.2,17.3,17.3
"2019-20","631","Clayton County","0215","Martha Ellen Stilwell School for the Performing Arts","All Students","Mathematics",1670497,26810,"760","61",20.4,20.2,16.9,20.1
"2019-20","627","Chattooga County","1050","Chattooga High School","All Students","Science",1670497,26810,"43","43",20.6,20.8,19.3,19.3
"2019-20","660","Fulton County","0198","Centennial High School","All Students","Science",1670497,26810,"2071","124",20.6,20.8,23.1,23.3
"2019-20","611","Bibb County","0386","Southwest High School","All Students","Reading",1670497,26810,"168","16",21.2,21.6,18.3,16.7
"2019-20","607","Barrow County","3052","Winder-Barrow High School","All Students","Science",1670497,26810,"181","82",20.6,20.8,19.8,20.3
"2019-20","730","Talbot County","0190","Central Elementary/High School","All Students","English",1670497,26811,"TFS","TFS",19.7,20.2,,
"2019-20","730","Talbot County","0190","Central Elementary/High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","706","Muscogee County","3054","Columbus High School","All Students","Reading",1670497,26810,"603","123",21.2,21.6,20.1,27.4
"2019-20","669","Hall County","0189","West Hall High School","All Students","Writing Subscore",678906,5089,"43","TFS",6.4,6.8,7,
"2019-20","635","Colquitt County","0112","Colquitt County Achievement Center","All Students","Composite",1670497,26811,"89","TFS",20.6,20.8,18.6,
"2019-20","694","Macon County","2060","Macon County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","609","Ben Hill County","0291","Fitzgerald High School","All Students","Science",1670497,26810,"13","13",20.6,20.8,16,16
"2019-20","628","Cherokee County","0176","Etowah High School","All Students","Writing Subscore",678906,5089,"153","31",6.4,6.8,7,7.2
"2019-20","761","Atlanta Public Schools","0515","Charles Drew Charter School JA/SA","All Students","English",1670497,26811,"923","66",19.7,20.2,18.6,19.8
"2019-20","761","Atlanta Public Schools","0515","Charles Drew Charter School JA/SA","All Students","Mathematics",1670497,26810,"923","66",20.4,20.2,18.1,18.8
"2019-20","641","Dade County","0195","Dade County High School","All Students","Mathematics",1670497,26810,"61","61",20.4,20.2,19.2,19.2
"2019-20","641","Dade County","0195","Dade County High School","All Students","Writing Subscore",678906,5089,"12","12",6.4,6.8,7.2,7.2
"2019-20","667","Gwinnett County","0187","Meadowcreek High School","All Students","Science",1670497,26810,"2785","80",20.6,20.8,22.4,20.1
"2019-20","644","DeKalb County","4069","Towers High School","All Students","Writing Subscore",678906,5089,"332","TFS",6.4,6.8,6.7,
"2019-20","654","Evans County","2050","Claxton High School","All Students","Science",1670497,26810,"TFS","TFS",20.6,20.8,,
"2019-20","654","Evans County","2050","Claxton High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","615","Bryan County","0182","Richmond Hill High School","All Students","Composite",1670497,26811,"102","90",20.6,20.8,21.9,22.1
"2019-20","708","Oconee County","0105","North Oconee High School","All Students","Composite",1670497,26811,"187","112",20.6,20.8,23.5,24
"2019-20","708","Oconee County","0105","North Oconee High School","All Students","Writing Subscore",678906,5089,"19","13",6.4,6.8,7,7.2
"2019-20","710","Paulding County","0101","Hiram High School","All Students","Mathematics",1670497,26810,"420","77",20.4,20.2,19.4,18.5
"2019-20","667","Gwinnett County","0101","Grayson High School","All Students","Writing Subscore",678906,5089,"612","31",6.4,6.8,7.3,6.6
"2019-20","667","Gwinnett County","0101","Grayson High School","All Students","English",1670497,26811,"2785","196",19.7,20.2,21.8,20
"2019-20","621","Candler County","0101","Metter High School","All Students","Composite",1670497,26811,"11","11",20.6,20.8,17.9,17.9
"2019-20","651","Effingham County","0390","Effingham County High School","All Students","Reading",1670497,26810,"139","69",21.2,21.6,22.2,21.5
"2019-20","625","Savannah-Chatham County","0115","Woodville-Tompkins Technical and Career High School","All Students","Writing Subscore",678906,5089,"79","TFS",6.4,6.8,6.8,
"2019-20","667","Gwinnett County","0189","Phoenix High School","All Students","English",1670497,26811,"2785","TFS",19.7,20.2,21.8,
"2019-20","667","Gwinnett County","0189","Phoenix High School","All Students","Reading",1670497,26810,"2785","TFS",21.2,21.6,22.9,
"2019-20","667","Gwinnett County","0103","Norcross High School","All Students","Writing Subscore",678906,5089,"612","41",6.4,6.8,7.3,7.4
"2019-20","667","Gwinnett County","0195","Collins Hill High School","All Students","Mathematics",1670497,26810,"2785","145",20.4,20.2,22.2,22.3
"2019-20","669","Hall County","1556","North Hall High School","All Students","Writing Subscore",678906,5089,"43","TFS",6.4,6.8,7,
"2019-20","669","Hall County","1556","North Hall High School","All Students","Science",1670497,26810,"252","75",20.6,20.8,21.3,21.7
"2019-20","669","Hall County","1556","North Hall High School","All Students","English",1670497,26811,"252","75",19.7,20.2,20.3,21.9
"2019-20","667","Gwinnett County","1212","Gwinnett Online Campus","All Students","Science",1670497,26810,"2785","10",20.6,20.8,22.4,23.3
"2019-20","667","Gwinnett County","1410","Mountain View High School","All Students","Science",1670497,26810,"2785","123",20.6,20.8,22.4,23
"2019-20","721","Richmond County","0100","Cross Creek High School","All Students","Science",1670497,26810,"316","16",20.6,20.8,17.5,16.8
"2019-20","726","Griffin-Spalding County","0187","Griffin High School","All Students","Mathematics",1670497,26810,"127","62",20.4,20.2,17.5,16.5
"2019-20","686","Lanier County","0201","Lanier County High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","736","Thomas County","0191","Thomas County Central High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","721","Richmond County","2574","Westside High School","All Students","Mathematics",1670497,26810,"316","42",20.4,20.2,16.9,17.8
"2019-20","603","Bacon County","0302","Bacon County High School","All Students","Mathematics",1670497,26810,"TFS","TFS",20.4,20.2,,
"2019-20","644","DeKalb County","0276","Stone Mountain High School","All Students","Reading",1670497,26810,"1337","14",21.2,21.6,20.9,18.1
"2019-20","644","DeKalb County","0276","Stone Mountain High School","All Students","English",1670497,26811,"1337","14",19.7,20.2,19.5,17
"2019-20","622","Carroll County","0212","Mt. Zion High School","All Students","Composite",1670497,26811,"179","10",20.6,20.8,19.9,18.6
"2019-20","631","Clayton County","0104","Mundy's Mill High School","All Students","Science",1670497,26810,"760","106",20.6,20.8,17.7,16.9
"2019-20","675","Henry County","0307","Ola High School","All Students","Writing Subscore",678906,5089,"221","29",6.4,6.8,6.5,6.5
"2019-20","667","Gwinnett County","2558","South Gwinnett High School","All Students","Mathematics",1670497,26810,"2785","81",20.4,20.2,22.2,18
"2019-20","667","Gwinnett County","2558","South Gwinnett High School","All Students","Writing Subscore",678906,5089,"612","15",6.4,6.8,7.3,6.8
"2019-20","667","Gwinnett County","2558","South Gwinnett High School","All Students","Composite",1670497,26811,"2785","81",20.6,20.8,22.5,18.2
"2019-20","714","Pike County","0194","Pike County High School","All Students","Science",1670497,26810,"24","24",20.6,20.8,20,20
"2019-20","673","Hart County","3050","Hart County High School","All Students","English",1670497,26811,"25","25",19.7,20.2,18.2,18.2
"2019-20","628","Cherokee County","5050","Cherokee High School","All Students","Mathematics",1670497,26810,"970","196",20.4,20.2,21.6,21
"2019-20","767","Cartersville City","2050","Cartersville High School","All Students","Science",1670497,26810,"147","147",20.6,20.8,20.8,20.8
"2019-20","660","Fulton County","0691","Tri-Cities High School","All Students","Composite",1670497,26811,"2071","81",20.6,20.8,23.5,15.9
"2019-20","667","Gwinnett County","1018","Lanier High School","All Students","Writing Subscore",678906,5089,"612","18",6.4,6.8,7.3,6.6
"2019-20","667","Gwinnett County","1018","Lanier High School","All Students","Mathematics",1670497,26810,"2785","110",20.4,20.2,22.2,21.4
"2019-20","678","Jackson County","0107","East Jackson Comprehensive High School","All Students","Mathematics",1670497,26810,"103","31",20.4,20.2,19.7,19.5
"2019-20","682","Jenkins County","0201","Jenkins County High School","All Students","Reading",1670497,26810,"14","14",21.2,21.6,19,19
"2019-20","721","Richmond County","2056","Hephzibah High School","All Students","Composite",1670497,26811,"316","29",20.6,20.8,17.1,15.9
"2019-20","721","Richmond County","2056","Hephzibah High School","All Students","Reading",1670497,26810,"316","29",21.2,21.6,17.6,16.1
"2019-20","721","Richmond County","3054","Glenn Hills High School","All Students","Mathematics",1670497,26810,"316","48",20.4,20.2,16.9,13.8
"2019-20","644","DeKalb County","0810","Elizabeth Andrews High School","All Students","Mathematics",1670497,26810,"1337","TFS",20.4,20.2,19.2,
"2019-20","644","DeKalb County","0172","Cedar Grove High School","All Students","Composite",1670497,26811,"1337","61",20.6,20.8,20,16.8
"2019-20","731","Taliaferro County","0102","Taliaferro County School","All Students","Science",1670497,26810,"TFS","TFS",20.6,20.8,,
"2019-20","633","Cobb County","0707","Hillgrove High School","All Students","Writing Subscore",678906,5089,"409","32",6.4,6.8,7,6.4
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","Composite",1670497,26811,"257","120",20.6,20.8,18.5,17.5
"2019-20","629","Clarke County","0102","Cedar Shoals High School","All Students","Reading",1670497,26810,"257","120",21.2,21.6,19.6,18.1
"2019-20","633","Cobb County","2056","North Cobb High School","All Students","Mathematics",1670497,26810,"2143","202",20.4,20.2,21.7,20.5
"2019-20","633","Cobb County","2056","North Cobb High School","All Students","English",1670497,26811,"2143","202",19.7,20.2,22.3,21.7
"2019-20","710","Paulding County","0292","East Paulding High School","All Students","Reading",1670497,26810,"420","73",21.2,21.6,20.4,19.8
"2019-20","710","Paulding County","0292","East Paulding High School","All Students","Composite",1670497,26811,"421","73",20.6,20.8,19.8,19.2
"2019-20","710","Paulding County","0292","East Paulding High School","All Students","Science",1670497,26810,"420","73",20.6,20.8,20.1,19.3
"2019-20","747","Walton County","0199","Loganville High School","All Students","Reading",1670497,26810,"176","73",21.2,21.6,21.1,20.6
"2019-20","758","Wilkinson County","3050","Wilkinson County High School","All Students","Science",1670497,26810,"31","31",20.6,20.8,17.2,17.2
"2019-20","758","Wilkinson County","3050","Wilkinson County High School","All Students","English",1670497,26811,"31","31",19.7,20.2,16.9,16.9
"2019-20","758","Wilkinson County","3050","Wilkinson County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","758","Wilkinson County","3050","Wilkinson County High School","All Students","Mathematics",1670497,26810,"31","31",20.4,20.2,16.2,16.2
"2019-20","761","Atlanta Public Schools","0192","North Atlanta High School","All Students","English",1670497,26811,"923","149",19.7,20.2,18.6,24.2
"2019-20","761","Atlanta Public Schools","0192","North Atlanta High School","All Students","Science",1670497,26810,"923","149",20.6,20.8,19.1,22.6
"2019-20","761","Atlanta Public Schools","0192","North Atlanta High School","All Students","Writing Subscore",678906,5089,"254","35",6.4,6.8,6.3,7.4
"2019-20","606","Banks County","0199","Banks County High School","All Students","Reading",1670497,26810,"28","28",21.2,21.6,20.8,20.8
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","Writing Subscore",678906,5089,"204","14",6.4,6.8,6.5,6.9
"2019-20","631","Clayton County","0377","Riverdale High School","All Students","Science",1670497,26810,"760","69",20.6,20.8,17.7,17.7
"2019-20","657","Floyd County","0107","Pepperell High School","All Students","Mathematics",1670497,26810,"201","57",20.4,20.2,18.8,18.5
"2019-20","705","Murray County","0112","North Murray High School","All Students","Mathematics",1670497,26810,"65","18",20.4,20.2,18.4,17.2
"2019-20","635","Colquitt County","1554","Colquitt County High School","All Students","Science",1670497,26810,"89","86",20.6,20.8,19.3,19.4
"2019-20","615","Bryan County","0502","Bryan County High School","All Students","English",1670497,26811,"102","12",19.7,20.2,21.2,20
"2019-20","665","Grady County","1050","Cairo High School","All Students","Science",1670497,26810,"45","45",20.6,20.8,18.7,18.7
"2019-20","757","Wilkes County","0110","Washington-Wilkes Comprehensive High School","All Students","Reading",1670497,26810,"11","11",21.2,21.6,18.1,18.1
"2019-20","707","Newton County","0206","Alcovy High School","All Students","Composite",1670497,26811,"422","88",20.6,20.8,17.7,17.3
"2019-20","707","Newton County","0206","Alcovy High School","All Students","Reading",1670497,26810,"422","88",21.2,21.6,18.3,18
"2019-20","652","Elbert County","0176","Elbert County High School","All Students","Mathematics",1670497,26810,"18","18",20.4,20.2,17.4,17.4
"2019-20","644","DeKalb County","1070","Tucker High School","All Students","English",1670497,26811,"1337","84",19.7,20.2,19.5,18.1
"2019-20","646","Dooly County","0182","Dooly County High School","All Students","English",1670497,26811,"20","20",19.7,20.2,14.4,14.4
"2019-20","601","Appling County","0103","Appling County High School","All Students","English",1670497,26811,"16","16",19.7,20.2,18.6,18.6
"2019-20","601","Appling County","0103","Appling County High School","All Students","Writing Subscore",678906,5089,"TFS","TFS",6.4,6.8,,
"2019-20","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","Writing Subscore",678906,5089,"612","58",6.4,6.8,7.3,7.5
"2019-20","667","Gwinnett County","0805","Peachtree Ridge High School","All Students","English",1670497,26811,"2785","235",19.7,20.2,21.8,23.1
"2019-20","676","Houston County","0111","Veterans High School","All Students","Writing Subscore",678906,5089,"68","16",6.4,6.8,6.9,7.1
